,Q_C,Q_i,cannonsville_storage_pct,T_C_mu,T_C_sd,T_i_mu,T_i_sd,Tavg_L_mu,Tavg_L_sd,T_L_mu,T_L_sd,thermal_releases,remained_bank_amounts
1979-01-01,38.7789474072,280.68753049535803,55.558734084064,4.7538266,0.8141334,-1.1704372,1.2189677,-0.4513110123746036,1.0755511181442339,-0.047823306857819325,1.5419457982500995,0.0,4860.0
1979-01-02,38.7789474072,2160.444930495358,63.70079710312151,4.056568,1.0015906,0.6716428,0.71869916,0.7313292197078387,0.7062471890128816,1.1913430856647704,1.1726283808934808,,
1979-01-03,38.7789474072,4513.705930495358,69.48258874576639,2.4626675,0.70746636,0.961497,0.49237102,0.9742842693273699,0.4882141085333772,1.4459105561558252,0.9545927274763761,,
1979-01-04,255.5128974072,3020.7745304953582,71.3358645996105,1.7318134,0.7267546,0.29667455,0.36043644,0.4085989462597854,0.3371251706972457,0.8531874083441506,0.8035098847217097,,
1979-01-05,228.1173274072,1753.2453304953578,72.25038047080578,1.7392721,0.74433655,0.10425359,0.31135744,0.29249578558225275,0.28853054702071457,0.7315349134650323,0.7549165572745371,,
1979-01-06,92.94317740720001,1371.9342304953582,72.90690657478383,2.0875282,0.74440444,0.105243206,0.32008743,0.23101473307881162,0.30347645800600775,0.667115276814391,0.7698631609044424,,
1979-01-07,104.46643240719999,2162.897930495358,73.48047991724349,2.638862,0.7817603,0.11917788,0.35434845,0.2352696734367231,0.3399358456767301,0.6715735887766245,0.8063225004998691,,
1979-01-08,308.4431474072,5758.203430495358,75.5886841285071,2.6918368,0.7756254,0.34844834,0.47171593,0.4675919378798135,0.4494660088534009,0.9150000633061626,0.9158500701580826,,
1979-01-09,722.2798474072,2692.3577304953583,76.43953128647918,1.7768577,0.8034843,-0.09835619,0.32499444,0.29829768700353804,0.307488870638528,0.7376141259414473,0.7738748157513848,,
1979-01-10,431.5173774072,1181.419030495358,76.90865326158813,1.6998605,0.8333655,-0.5635166,0.31630617,0.042016578863899694,0.3215366966999226,0.4690836568858764,0.7879255559122227,,
1979-01-11,331.91334740720004,1028.782030495358,77.19981592924997,1.4853945,0.84863573,-0.47557127,0.27053553,0.0027655504181127795,0.2910157542041347,0.42795656345330935,0.7574050663601384,,
1979-01-12,277.4978074072,841.959530495358,77.39845451122737,1.4427459,0.838812,-0.4520104,0.25048882,0.01767318100944823,0.2805849037752448,0.4435767278277248,0.7469740436947291,,
1979-01-13,123.4690974072,817.0032304953581,77.68572961068325,2.1679277,0.8335198,-0.27996325,0.27776474,0.041406000684258086,0.2649518876874917,0.468443895156405,0.7313407539321717,,
1979-01-14,38.7789474072,590.035030495358,78.15766282775107,2.5482764,0.7769357,-0.15500277,0.33931723,0.011708409671496275,0.32197653524305464,0.43732686080936956,0.7883657440465142,,
1979-01-15,54.9368420988,651.0227304953581,78.52023961648189,2.051784,0.7457502,-0.018369853,0.30209273,0.1427267898555904,0.2845646832038107,0.5746074717023357,0.750952388312143,,
1979-01-16,79.5365070988,606.384430495358,78.782390973919,2.0668058,0.77055186,-0.18443322,0.26398975,0.07661099154762559,0.2498979531285609,0.5053315642408005,0.7162864145933681,,
1979-01-17,87.7272740988,608.600670495358,79.22467888395803,2.277142,0.77942187,-0.23041046,0.26404998,0.08550497886497192,0.2508056161181356,0.5146506537493413,0.7171939755458943,,
1979-01-18,100.8873720988,573.1321604953579,79.60199058710053,1.9621702,0.76678383,-0.22672218,0.252206,0.1009116543737847,0.24323643364564757,0.5307937156823898,0.7096246165330039,,
1979-01-19,99.8452720988,531.1348504953579,79.93204262462127,1.4472784,0.7924796,-0.30977023,0.24731801,-0.031737702216563766,0.2430337733087238,0.3918041732861641,0.7094234850754667,,
1979-01-20,55.1918067488,588.571530495358,80.30977883142104,2.0861697,0.7721373,-0.2621597,0.25951594,-0.06083021604556529,0.24632842155328974,0.3613211367439198,0.7127184713222126,,
1979-01-21,249.02957209879997,1331.3055304953582,81.22560080624586,2.8534327,0.90449226,-0.31975508,0.28126615,0.18027658172430525,0.2765092583360902,0.613952015264833,0.7428965361048274,,
1979-01-22,54.9368420988,6112.483215495358,83.89099634428909,2.8044221,0.7353247,0.25112557,0.42756256,0.27386929011771854,0.42380462417252557,0.7120181351887829,0.890190843815829,,
1979-01-23,318.0325120988,2922.793830495358,85.12375154795404,2.506356,0.8230339,-0.0011461377,0.34818643,0.24492295699631356,0.32423829601565,0.6816882662922644,0.7906248418459858,,
1979-01-24,976.1663737035999,3101.999930495358,86.04499480636842,2.681777,0.90732676,-0.2675115,0.37575346,0.43844212867065296,0.35896521654647506,0.8844569928604421,0.8253495998778535,,
1979-01-25,1419.9199737036,8662.623930495358,89.2937999247619,2.6943598,0.83156985,0.93984324,0.60309756,1.1869309868599724,0.5312327091595781,1.6687210598900464,0.9976091315245252,,
1979-01-26,1603.7478737036,5334.378930495359,90.68549637021913,2.9012198,0.6023886,1.0681715,0.64238846,1.4918805895780296,0.5131529475609012,1.9882462111999584,0.9795263101273625,,
1979-01-27,3213.0658548431707,5205.025615029759,89.67355002646727,2.8650913,0.62437844,0.8638283,1.3119955,1.6276819500767823,0.8455066256044571,2.1305384125168234,1.3118786597901086,,
1979-01-28,2612.0372811886887,3979.9032291654635,88.81424242758007,3.1085553,0.5435626,2.147274,1.3861804,2.5281789402921673,0.864181605397452,3.0740760806695344,1.3305453646526995,,
1979-01-29,2014.8954314354864,3086.5091919822776,87.91255860057322,3.0778656,0.50643116,2.2753978,0.76040995,2.5923474943220426,0.5016730370085432,3.141311672232809,0.9680362419927531,,
1979-01-30,1248.7631654341772,2460.825590134557,88.00327421533616,2.9555187,0.4992787,1.305224,0.55257845,1.8607645879707613,0.4032581381350208,2.374761603748996,0.8696279415129351,,
1979-01-31,687.4254737036,1280.272330495358,87.53152882699746,2.9413934,0.4884873,0.30942243,0.5636088,1.2289151866494947,0.4044736421155066,1.7127119609137005,0.8708496369079741,,
1979-02-01,751.2805485690118,1720.676870347832,86.98998694864277,2.835247,0.4748142,-0.7196764,0.4587304,0.3607406225098925,0.3504064883122306,0.8030416203145085,0.8167917347819604,,
1979-02-02,579.0358737035999,883.0312304953582,86.69481724371423,2.721818,0.49158883,-1.8350106,0.4820243,-0.030327926582531153,0.35022372227986,0.39328133137642657,0.8166134176921528,,
1979-02-03,569.4195537036,808.048790495358,86.4714086263585,2.709149,0.501318,-2.0896788,0.55559444,-0.10593350498745059,0.38622760272932866,0.31406206476849263,0.852618178429648,,
1979-02-04,543.6346837036,801.793330495358,86.17055915187863,2.8845263,0.48130998,-1.7358428,0.67061603,0.1310670776350843,0.4444537385666301,0.5623904650944218,0.9108415766976306,,
1979-02-05,515.0111737036,733.400430495358,85.90116862915448,2.6811,0.484195,-1.6363608,0.625836,0.14473488734120118,0.4184148597113035,0.576711549383421,0.8848025419254568,,
1979-02-06,169.1869420988,715.8068304953579,85.96307282679501,2.647904,0.47979927,-0.6524205,0.2865439,-0.021487493648045017,0.24925523474097225,0.40254430678567293,0.7156448276494446,,
1979-02-07,164.32446209879998,683.8271704953579,85.97070541177244,3.049262,0.4648701,-0.44480264,0.24633068,0.2321521365476743,0.21807343497235437,0.668307044281046,0.684460125017581,,
1979-02-08,157.2814320988,664.781930495358,85.9580356177079,2.9921846,0.45259708,-0.5289675,0.27948004,0.14471761532484997,0.24202936571875175,0.5766934518237296,0.7084170481298024,,
1979-02-09,148.2030720988,625.2738904953579,85.92490794955047,2.4944396,0.49532196,-0.43681872,0.22709745,0.12482889216015472,0.20666505142180472,0.5558541156779608,0.6730529607864926,,
1979-02-10,136.5551660988,613.321230495358,85.87707453969846,2.1713538,0.5209904,-0.42745566,0.199767,0.0457968108647176,0.18893646024857422,0.47304457105425674,0.6553252759312583,,
1979-02-11,123.5542970988,595.3685304953581,85.80763009560471,2.0590878,0.52503836,-0.40453577,0.19920895,0.018863322094066905,0.18803743097056272,0.44482375358789444,0.6544265571506079,,
1979-02-12,122.7908920988,556.446160495358,85.72912239437551,2.297338,0.48065254,-0.3757677,0.20443256,0.10747011669480852,0.18867486586756524,0.5376656500833766,0.6550629736858539,,
1979-02-13,119.3273620988,549.297230495358,85.60226793779488,2.0566368,0.5005399,-0.40180516,0.21353778,0.03694536922646145,0.19686269846109367,0.4637700607628315,0.6632516160943619,,
1979-02-14,121.5359220988,532.5863604953579,85.35217871944741,1.9626762,0.5000091,-0.40993094,0.21548425,0.030899464182229493,0.19852574217362381,0.4574351821243778,0.6649147294948969,,
1979-02-15,118.32132209880001,512.8700804953579,85.10568349648882,2.3890343,0.44393596,-0.39849353,0.2269965,0.12404840310037712,0.20234902401512378,0.5550363219090944,0.6687369422953289,,
1979-02-16,113.39192809880001,496.420070495358,84.95340917702798,2.174432,0.46830592,-0.39320052,0.22975545,0.08423975479431027,0.20631124579287327,0.5133249562930541,0.672699619730508,,
1979-02-17,97.5942440988,503.64196049535803,84.80297926531763,1.7159636,0.5216918,-0.41100335,0.24079055,-0.06574847394018862,0.21875998085989162,0.356167802934157,0.6851500878656656,,
1979-02-18,86.6372200988,516.8812304953581,84.6423345288811,2.0246644,0.47728527,-0.33326983,0.2534302,0.005220011529065847,0.22760684332239584,0.4305283394152104,0.6939961271031103,,
1979-02-19,116.4270020988,509.9055304953579,84.47185510093057,2.666431,0.42266798,-0.4441272,0.24968739,0.13408475673894954,0.21792940815582051,0.5655523789440319,0.6843172118439849,,
1979-02-20,106.0117660988,515.178130495358,84.29158377120365,2.9758596,0.402019,-0.44100046,0.25522557,0.14211812435152993,0.2225103301981404,0.5739697140678002,0.6888980422467361,,
1979-02-21,108.4658920988,483.00265049535795,84.10167755119461,3.269785,0.39337996,-0.43806267,0.25666004,0.24189741154730546,0.2216601351175166,0.6785181101131035,0.6880467150970634,,
1979-02-22,105.7941020988,464.874350495358,83.92022177634713,3.5105414,0.38397026,-0.6050447,0.32538402,0.15792848999545747,0.27445402249713674,0.5905357611444761,0.7408415544066083,,
1979-02-23,134.4339520988,580.825460495358,83.74074529071478,3.4109292,0.38982108,-0.6247703,0.34769124,0.1337447696252379,0.29169372986261216,0.5651961416084726,0.7580815374307615,,
1979-02-24,205.9567520988,801.1955304953581,83.98586105933694,3.6616883,0.41559482,-0.4489293,0.2813636,0.39166795870964694,0.2394180374488426,0.8354471774648012,0.7058029395387642,,
1979-02-25,574.0428420988,1792.9594004953578,84.20299765160689,3.7841072,0.3774564,-0.84450185,0.44076252,0.2780234461702667,0.3461911531352379,0.7163708457003708,0.8125773260452858,,
1979-02-26,666.3286420988,1605.4217004953582,84.06576481153029,3.7026052,0.40138665,-1.3293918,0.5694636,0.14654665910112524,0.41930131855536673,0.5786099176402374,0.8856889801175934,,
1979-02-27,543.5251420988,1511.7494354953585,83.90366041681557,3.654204,0.35520816,-0.9599807,0.41151923,0.26025786256108663,0.3169323107161468,0.6977561279232813,0.7833186836229755,,
1979-02-28,447.3998820988,1371.9429904953581,83.72942338933413,3.731947,0.3504679,-0.79935217,0.36996162,0.31495273742037966,0.29199222238738254,0.7550652308357721,0.7583779807191473,,
1979-03-01,421.5996420988,1312.397400495358,83.83493640404907,4.0263004,0.3227394,-0.65056837,0.42735228,0.48655364872142115,0.33282948303732945,0.9348680791086332,0.7992133353878399,,
1979-03-02,403.0854920988,1251.8008864953583,83.95830844451241,4.0038953,0.321443,-0.4315971,0.54744446,0.6487686797232368,0.42143847806870766,1.1048364340879921,0.8878205596447148,,
1979-03-03,373.07417209880003,1012.7354904953581,84.12434529410511,4.163363,0.3271128,0.13355082,0.5663951,1.218417579566087,0.4231798271519501,1.7017126040959805,0.8895559286644217,,
